Site/ Sol Id*	Bank Name	Pin code 	City*	State	Branch*	Address	Amc Start date*	UPS Cap	Qty	Amc Expiry Date
P3ENAG41	HDFC Bank	431133	Aurangabad	Maharashtra	Maharashtra	Milkat No 9 Shop no 114 Main Road Walunj Tq Gangapur Dis Aurangabad 431133 	01-04-2022			31-03-2023
P3ENTR01	HDFC Bank	641604	Tirupur	Tamil Nadu	Tamilnadu	M/sThe Chennai Silks  74 New Market Street  Tirupur-641604	01-04-2022			31-03-2023
P3ENOD46	HDFC Bank	761124	BHANJANAGAR	Orissa	Orissa	AT/PO/PS-GobaraDIST-GanjamPIN-761124	01-04-2022			31-03-2023
P3ENOD55	HDFC Bank	760002	Berhampur	Orissa	Orissa	AT-Gate BazarPO/PS-BerhampurDIST-GanjamPIN-760002 Odisha	01-04-2022			31-03-2023
SECNF569	ICICI Bank	110041	Delhi	Delhi	Delhi	B-57 50 Futa Road Nihal Vihar Nangloi New Delhi 110041	01-04-2022			31-03-2023
P3ENNE06	HDFC Bank	524344	Nellore	Andhra Pradesh	Andhra Pradesh	Thermal Powertech Corporation India Ltd Puanampuram / Nelaturu Village Muthukur Mandal Nellore  524344 	01-04-2022			31-03-2023
P3ENGA71	HDFC Bank	441911	Nagpur	Maharashtra	Maharashtra	Malmataa No 2296 Mauza Tirora Gondia 441911	01-04-2022			31-03-2023
P3ECND01	HDFC Bank	201308	Noida	Uttar Pradesh	Uttar Pradesh	IIMT Group of Colleges Plot No A-20 Knowledge Park- III Greater Noida - 201308 UP	01-04-2022			31-03-2023
P3ENBE32	HDFC Bank	560103	Bangalore	Karnataka	Karnataka	JDA software Pvt Ltd Tower A  Mantri Commercio  Near Sakra Hospital  ORR  Bellandur Bangalore  560103  	01-04-2022			31-03-2023
SING1719	SCB Bank	122001	Gurgaon	Haryana	Delhi	CRM Services India Pvt Ltd398 Udyog Vihar Phase IIIGurgaon- 122001	01-04-2022			31-03-2023
P3ECBE03	HDFC Bank	560099	Bangalore	Karnataka	Karnataka	CANCER Block -Narayana Hrudayalaya No258/A Bommasandra  Industrial Area Anekal TQ Bangalore – 560099	01-04-2022			31-03-2023
P3ENND79	HDFC Bank	201306	Noida	Uttar Pradesh	Uttar Pradesh	Surya Food & Agro LtdA-1 Udyog Vihar Opp DM Office Greater Noida – 201306 UP	01-04-2022			31-03-2023
P3ENVL01	HDFC Bank	632002	Vellore	Tamil Nadu	Tamilnadu	No31 Arani Main Road Bagayam Vellore-632002	01-04-2022			31-03-2023
P3ENMD97	HDFC Bank	603202	Chennai	Tamil Nadu	Tamilnadu	No1/47Pillaiyar Koil St Madambakkam Bazzar gudvanchery  603202	01-04-2022			31-03-2023
P3ENKJ01	HDFC Bank	855107	Kishanganj	Bihar	Bihar	Caltex Chowk Nh-31 Kishanganj- 855107	01-04-2022			31-03-2023
7044	Citibank	122022	Gurgaon	Haryana	Delhi	Ground Floor Ambience Mall Near Toll Plaza NH-8 KM Stone 24-ATM 3	01-04-2022			31-03-2023
SECNR176	ICICI Bank	122413	Gurgaon	Haryana	Delhi	VRL logistics Limited Opposite Essar Petrol Pump Borakalan Near Bilaspur Chowk Patodi Road Haryana 122413	01-04-2022			31-03-2023
DGURKD01	DBS Bank	122002	Gurugram	Haryana	Delhi	Ocus technopolis Tower Golf Course Road Suncity Sector 54 DLF Phase 5 Sector 54 Gurugram Haryana 122002	01-04-2022			31-03-2023
9257	Citibank	122001	Gurgaon	Haryana	Delhi	Accenture Solutions Pvt Ltd Building No-7 Ground Floor Unitech Infospace Sector-21 Dundahera Gurgaun 122001	01-04-2022			31-03-2023
P3ENGG70	HDFC Bank	122001	Gurgaon	Haryana	Delhi	Evalueservecom Private LimitedTower 6 7th Floor Candor Gurgaon One Realty Projects Pvt Ltd IT/ITES SEZ Candor TechSpace Tikri Sector-48 Gurugram-122001 Haryana India 	01-04-2022			31-03-2023
9256	Citibank	122011	Gurgaon	Haryana	Delhi	Pioneer Square Golf Course Extension Road Near HP Petrol Pump Sector 62 Gurugram Haryana 122011	01-04-2022			31-03-2023
P3ENGG83	HDFC Bank	122004	Gurgaon	Haryana	Delhi	Microtek Greenburg Sector – 86 Gurgaon Haryana - 122004 	01-04-2022			31-03-2023
P3ENST36	HDFC Bank	131001	Sonipat	Haryana	Punjab	3651 SHIVA JI COLONY MAMA BHANJA CHOWK SONIPAT HARYANA 131001	01-04-2022			31-03-2023
P3ENWD06	HDFC Bank	442001	Wardha	Maharashtra	Maharashtra	Anil Kinara Store Ramnagar Chowk wardha 442001	01-04-2022			31-03-2023
9833	Citibank	560034	Bangalore	Karnataka	Karnataka	Devarabisanahalli Village and Survey No 39/5 of Kariyammana Agrahara Village Mantri Commercial Bangalore 560034	01-04-2022			31-03-2023
P3ENML01	HDFC Bank	575001	Mangalore	Karnataka	Karnataka	Forum Mall Pandeshwara Road Mangalore---575001	01-04-2022			31-03-2023
P3ECGG01	HDFC Bank	122002	Gurgaon	Haryana	Delhi	DLF City Club DLF Galleria DLF Phase-4 Gurgaon Haryana-122002	01-04-2022			31-03-2023
P3ENHD59	HDFC Bank	500004	Hyderabad	Telangana	Andhra Pradesh	6-3-562/AOff Taj Deccan Road Erramanzil Colony Somajiguda Hyderabad--500004	01-04-2022			31-03-2023
CECN13814	Axis bank	591243	Belgaum	Karnataka	Karnataka	Aequs SEZ Pvt Ltd  37437 A Village Hattrangi tal hukkeri Dist Belgum-591243	01-04-2022			31-03-2023
7445	Citibank	412308	Pune	Maharashtra	Maharashtra	SP Infocity Next to Satyapura SocitySaswat Road  Phursungi Pune- 412308	01-04-2022			31-03-2023
P3ENVM01	HDFC Bank	531011	Visakhapatnam	Andhra Pradesh	Andhra Pradesh	C/O Quantum Clothing India Pvt Ltd No 12 Brandix India Apparel City Sez Colony Achuthapuram Mandal	01-04-2022			31-03-2023
AECN06321	Axis bank	400043	Mumbai	Maharashtra	Maharashtra	Gajanan Colony Shop No 3061 Shivaji Nagar Govandi-400043	01-04-2022			31-03-2023
CECN78514	Axis bank	560103	Bangalore	Karnataka	Karnataka	Sakra World Hospital  SY No52/2 & 52/3 Devrabeesanahalli Oppsite Intel Varthur Hobli Bengaluru- 560103	01-04-2022			31-03-2023
BECN233102	Axis bank	759016	Cuttack	Orissa	Orissa	Purokhoja Infront of Gondia Block Office Pin-759016	01-04-2022			31-03-2023
P3ENHD64	HDFC Bank	500047	Hyderabad	Telangana	Andhra Pradesh	HNo26-120-BN443 Balram Nagar Opp HP Petrol Pump Safilguda Hyderaabad Telangana – 500047	01-04-2022			31-03-2023
P3ENGG14	HDFC Bank	122001	Gurgaon	Haryana	Delhi	Falcon Force Private Limited  D 34 sector 33 Infocity Phase-ii Gurgaon 122001 Haryana India 	01-04-2022			31-03-2023
P3ENHY57	HDFC Bank	500032	Kurnool	Andhra Pradesh	Andhra Pradesh	Meenakshi Technova Sy No 119 128/AA 129 116 and 117 Nanakramguda Financial District Near Hotel Grand Hyatt Serilingampally Ranga Reddy District  500032	01-04-2022			31-03-2023
9525	Citibank	502329	Sanga Reddy	Telangana	Andhra Pradesh	Toshiba Transmission & Distribution Systems India Private Limited Rudraram Patancheru Mandal Sangareddy Dist Telangana Pin code - 502329	01-04-2022			31-03-2023
P3ENED01	HDFC Bank	638011	Erode	Tamil Nadu	Tamilnadu	No139 URT Tower Perundurai Road Erode-638011	01-04-2022			31-03-2023
P3ENAD01	HDFC Bank	212208	Allahabad	Uttar Pradesh	Uttar Pradesh	New Project - 24 ED Air Force Station  Manauri Allahabad 212208	01-04-2022			31-03-2023
CECN00863	Axis bank	509216	Mahaboob Nagar	Telangana	Andhra Pradesh	MSN Laboratories Survey Nos1277 & 1319 to 1324 Nandigama Village Kothur Mandal Mahabub Nagar District Telangana - 509216	01-04-2022			31-03-2023
P3EWHD01	HDFC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	Accenture – HDC3 | B6 Orion Building Divyasree Raidurgam Hyderabad-16	01-04-2022			31-03-2023
SECNG229	ICICI Bank	110054	Delhi	Delhi	Delhi	KARAN CROCKERY HOUSE N - 7879 MAJNU KA TILA PUNJABI BASTI DELHI 110054	01-04-2022			31-03-2023
9224	Citibank	122001	Gurgaon	Haryana	Delhi	Shop No -2 Sehrawat Market MG Road Sukhrali Sec 17 Gurgaon- 122001	01-04-2022			31-03-2023
P3ENHD65	HDFC Bank	500081	Hyderabad	Telangana	Andhra Pradesh	Dell International Services Ind Pvt Ltd Plot No  42 Hitec City Layout Madhapur Hyderabad - 500081	01-04-2022			31-03-2023
P3ENBU46	HDFC Bank	562157	Bangalore	Karnataka	Karnataka	Stonehill International School  259/333/334/335 TARAHUNISE VILLAGE POST  JALAHOBLI Karnataka 562157 	01-04-2022			31-03-2023
P3ENMD15	HDFC Bank	732102	Malda	West Bengal	West Bengal	Opp-Mouchak Restaurant Near  SBI ATM Station Road Jhaljhalia PS-English Bazar State- West Bengal Pin- 732102 India	01-04-2022			31-03-2023
P3ENJR11	HDFC Bank	302012	Jaipur	Rajasthan	Rajasthan	1AGovind Niwas  KhatiPura RoadJhotwaraJaipur  302012	01-04-2022			31-03-2023
P3ECAB01	HDFC Bank	133101	Ambala	Haryana	Punjab	Ambala College of Engineering and Applied Research  Devsthali Khuda Ambala Cantt 	01-04-2022			31-03-2023
P3ENHY43	HDFC Bank	500008	Hyderabad	Telangana	Andhra Pradesh	Western Plaza Opp O U Colony Raidurg Dargha Hussain ShawaliHyderabad 500008	01-04-2022			31-03-2023
DECN342602	Axis bank	682030	Kakkanad	Kerala	Kerala	Thalakkottu Moola Road Junction Edachira Road Edachira Kakkanad Kerala 682030	01-04-2022			31-03-2023
SINC4704	SCB Bank	602105	Chennai	Tamil Nadu	Tamilnadu	Mando Automotive India Pvt Ltd  S 1A & S5 Vengadu Village Pillaipakkam post Sriperumbudur Kanchipuram DistrictTamilnadu - 602105	01-04-2022			31-03-2023
P3ECCI13	HDFC Bank	600097	Chennai	Tamil Nadu	Tamilnadu	Apollo Hospital OMR Perungudi Chennai-600097 	01-04-2022			31-03-2023
P3ENCE51	HDFC Bank	600042	Chennai	Tamil Nadu	Tamilnadu	Apollo Hospital Apollo Proton Cancer Centre Chennai 600042	01-04-2022			31-03-2023
P3ENPO26	HDFC Bank	605110	Pondicherry	Pondicherry	Tamilnadu	No11VOC Nagar Thavalakuppam Main Road Pondy Karikalampakkam - 605110	01-04-2022			31-03-2023
BECN270202	Axis bank	226016	Lucknow	Uttar Pradesh	Uttar Pradesh	H No-631 Ward No-32 Harihar Nagar Lucknow- 226016	01-04-2022			31-03-2023
P3ENKI07	HDFC Bank	632508	Kanchipuram	Tamil Nadu	Tamilnadu	Survey no 19 Banavaram Road Kaveripakkam - 632508	01-04-2022			31-03-2023
P3ENOD47	HDFC Bank	754245	PATTAMUNDAI	Orissa	Orissa	AT/PO-Babara PS-Tantiapal DIST-Kendrapara PIN-754245Odisha 	01-04-2022			31-03-2023
9227	Citibank	122002	Gurgaon	Haryana	Delhi	DLF CYBER CITY BLDG NO14 I2C PHASE II GURGAON – 122002	01-04-2022			31-03-2023
9842	Citibank	560045	Bangalore	Karnataka	Karnataka	MSR-REGALIAA ELEMENTS Property No 132/1A 132/1B 133/2 133/1 & 134/1 Nagvara Village Thanisandra Main Road Kasaba Hobli Bangalore North Taluka Bangalore-560045 	01-04-2022			31-03-2023
P3ENMM85	HDFC Bank	410222	Raigad	Maharashtra	Maharashtra	Shop no 2  house no 1032/2 Shefali Plaza  Dand Apta Road  Rees  Rasayani   Post Mohopada  Tal Khalapur  Dist Raigad 410222 	01-04-2022			31-03-2023
AERO07703	Axis bank	575005	Mangalore	Karnataka	Karnataka	Dakshina Kannada Co – Operative Milk Producers Union Ltd Kulashekar Mangalore 575005	01-04-2022			31-03-2023
P3ENPJ17	HDFC Bank	140301	Mohali	Punjab	Punjab	Shop No- 4  Hari Enclave Mundi Kharar Kharar Punjab- 140301	01-04-2022			31-03-2023
BECN199604	Axis bank	561207	Bagepalli	Karnataka	Karnataka	Venela Complex DVG Road Opposite to KSRTC Bus stand Bagepalli Chikkaballapur Dist- 561207	01-04-2022			31-03-2023
P3ENOD53	HDFC Bank	752022	Khordha	Orissa	Orissa	AT/PO-KalupadaPS-Tangi DIST-Khordha PIN-752022Odisha	01-04-2022			31-03-2023
P3ENOD43	HDFC Bank	751011	Bhubaneshwar	Orissa	Orissa	ADITYA BIRLA FASHION AND RETAILS LTD  IDCO Plot No H2H3H4H5H5-PH6 Mancheswar Industrial estateBomikhalBhubaneswarKhordha751011  	01-04-2022			31-03-2023
9229	Citibank	201301	Noida	Uttar Pradesh	Uttar Pradesh	DLF Mall of India Noida ATM 1 Lower Ground floor Plot no M03 Sector 18 Noida 201301 Uttar Pradesh	01-04-2022			31-03-2023
P3ENHY46	HDFC Bank	500081	Hyderabad	Telangana	Andhra Pradesh	Hexagon Capability Center Plot No 5 9th 10th and 11th Floors Divya Sree Trinity Campus Hitech City Madhapur Hyderabad Telangana- 500081	01-04-2022			31-03-2023
P3ENIK02	HDFC Bank	416115	Kolhapur	Maharashtra	Maharashtra	C T Sr No 16619/1 Malmattano 12200078 Plot no 1/473  Ichalkaranji Kolhapur- 416115	01-04-2022			31-03-2023
P3ENBU50	HDFC Bank	563133	Bangalore	Karnataka	Karnataka	I Phone WISTRON CORPORATION Achattnahalli village Narasapura Industrial area Kolar Taluk & District  Kolar Karnataka 563133	01-04-2022			31-03-2023
P3ENIK03	HDFC Bank	416115	Kolhapur	Maharashtra	Maharashtra	HNo  1729 Aabar Fhata chandur  Kolhapur-416115	01-04-2022			31-03-2023
P3ENBB06	HDFC Bank	508 126	Bibinagar	Telangana	Andhra Pradesh	HSIL Limited Somanypuram Brahmanpally Bibinagar - 508 126 	01-04-2022			31-03-2023
A799	HSBC Bank	700 091	Kolkata	West Bengal	West Bengal	HSBC IT Park HDPI DG – 6 Salt Lake City Sector II Kolkata700 091	01-04-2022			31-03-2023
P3ENVD05	HDFC Bank	700156	Kolkata	West Bengal	West Bengal	Ground Floor Tower B-III  Infospace Unitech Hi-Tech Structures IT/ ITES  SEZ  Action Area-1 D New Town Kolkata 700156	01-04-2022			31-03-2023
9230	Citibank	201309	Noida	Uttar Pradesh	Uttar Pradesh	QA InfoTech Pvt Ltd Noida Building 1 Head OfficeA-8 Sector 68Noida UP 201309 India	01-04-2022			31-03-2023
CECN00940	Axis bank	 560 076	Bangalore	Karnataka	Karnataka	Accenture Services Pvt Ltd RMZ Futura II 148 /1Dairy Circle  Bangalore - 560 076	01-04-2022			31-03-2023
P3ENTR07	HDFC Bank	638812	Tirupur	Tamil Nadu	Tamilnadu	D No 10/5-N Maniosai Nagar Poosaripalayam Chengapalli Tiruppur	01-04-2022			31-03-2023
P3ENKU05	HDFC Bank	518002	Kurnool	Andhra Pradesh	Andhra Pradesh	Dr K V Subba Reddy Engg College  Dupadu Village  Kurnool--518002	01-04-2022			31-03-2023
AERH34205	Axis bank	585104	Bangalore	Karnataka	Karnataka	GBKMU HUMANABAD ROAD NR NEHRU GUNJ GULABARGA 585104	01-04-2022			31-03-2023
SECNG253	ICICI Bank	846004	Darbhanga	Bihar	Bihar	Khan Chowk Maulaganj Lehariyasarai Darbhanga- 846004	01-04-2022			31-03-2023
9232	Citibank	122002	Gurgaon	Haryana	Delhi	DLF CYBER CITY BLDG NO14 D PHASE II GURGAON – 122002	01-04-2022			31-03-2023
SECNH860	ICICI Bank	250404	Meerut	Uttar Pradesh	Uttar Pradesh	Dr Vijayveer Singh GM 23 Opposite Anaj Mandi Hastinapur Meerut Pincode 250404	01-04-2022			31-03-2023
DECN161912	Axis bank	600019	Chennai	Tamil Nadu	Tamilnadu	No 7 / 2 Dr Kalaingar Nagar Main Road Thiruvottiyur Chennai - 600019	01-04-2022			31-03-2023
DECN232502	Axis bank	641006	Coimbatore	Tamil Nadu	Tamilnadu	74/9Shanthi NagarNallampalayamCoimbatore -641006	01-04-2022			31-03-2023
P3ENJD05	HDFC Bank	828116	Dhanbad	Jharkhand	Jharkhand	Ward no 9 plot no 69khata no 13 putki chowk near prem sweets putki Dhanbad 828116 	01-04-2022			31-03-2023
DECN223603	Axis bank	754011	Cuttack	Orissa	Orissa	AT/PO/PS-ADASPURDIST-CUTTACKPIN-754011	01-04-2022			31-03-2023
SINJ1217	SCB Bank	302020	Jaipur	Rajasthan	Rajasthan	CRM Services India Pvt Ltd Shop No1011RIICO Industrial Area B2 Bypass Rd Hans Vihar Mansarovar Jaipur Rajasthan- 302020	01-04-2022			31-03-2023
7913	Citibank	560068	Bangalore	Karnataka	Karnataka	Samata TRANSPORT Madiwala Bangalore	01-04-2022			31-03-2023
CECN40513	Axis bank	629 807	Nagercoil	Tamil Nadu	Tamilnadu	Vins Christian College Of Engineering Vins Nagar Chunkankadai Nagercoil - 629 807 Kanyakumari District  Tamilnadu	01-04-2022			31-03-2023
P3ENVS13	HDFC Bank	530044	Visakhapatnam	Andhra Pradesh	Andhra Pradesh	DNo21-4-11 Vempal Nagar Samathanagar Junction Gajuwaka Visakhapatnam - 530044	01-04-2022			31-03-2023
9238	Citibank	122002	Gurgaon	Haryana	Delhi	Aricent Technology Tower 4 Tikri Sector 48 Sohna Road Gurgaon Haryana 122002	01-04-2022			31-03-2023
9306	Citibank	700107	Kolkata	West Bengal	West Bengal	Acropolis Mall1858/1 Rajdanga Main Road Rashbehari Connector Between Ruby General Hospital & Ballygunge Railway Station Kasba Kolkata - 700107	01-04-2022			31-03-2023
DCB21401	DCB Bank	517425	Kuppam	Andhra Pradesh	Andhra Pradesh	ATM ID DCB21401 PES Medical Institute of Medical science & research National highway no 219 Kuppam  District Chitoor Andhra Pradesh - 517425	01-04-2022			31-03-2023
P3ENCE26	HDFC Bank	676503	Kottakkal	Kerala	Kerala	Aster MIMS Hospital Kottakkal  Kerala 676503	01-04-2022			31-03-2023
P3ENMD93	HDFC Bank	600068	Chennai	Tamil Nadu	Tamilnadu	No82Parathasarathy Street Chinna Sekadu Manali - 600068	01-04-2022			31-03-2023
P3ENRO01	HDFC Bank	124001	Rohtak	Haryana	Punjab	Maruti Suzuki PLOT NO 1  SECTOR 33 B& 33CIMT HSIIDCROHTAK HARYANA 124001	01-04-2022			31-03-2023
P3ENZE71	HDFC Bank	502220	Zaheerabad	Telangana	Andhra Pradesh	Mahindra And Mahindra Farm Division Mahindra Nagar  Zaheerabad Dist Medak	01-04-2022			31-03-2023
P3ENJW01	HDFC Bank	793150	WAPUNG	Meghalaya	Assam	NH-6OPP CATHOLIC CHURCHWAPUNGMEGHALAYA PIN-793150	01-04-2022			31-03-2023
BECN100115	Axis bank	509001	Hyderabad	Telangana	Andhra Pradesh	Bharath scouts & Guides Bldg New Town Mehabubnagar	01-04-2022			31-03-2023
P3ENMM65	HDFC Bank	401107	Mumbai	Maharashtra	Maharashtra	Shop no 6 Prathamesh Residency Behind New Devine Mercy Church Mira Road East Thane 401107	01-04-2022			31-03-2023
P3EWJD01	HDFC Bank	126102	Jind	Haryana	Punjab	Haryana Police Lines Safidon Road  Jind - 126102	01-04-2022			31-03-2023
AERO80402	Axis bank	440030	NAGPUR	Maharashtra	Maharashtra	M/S ALEXIS MULTI SPECIALITY HOSPITAL PVT LTD KATOL ROAD SURVEY NO 232 SHEET NO 516 1811 NAGPUR MAHARASHTRA- 440030 	01-04-2022			31-03-2023
P3ENKK03	HDFC Bank	700091	Kolkata	West Bengal	West Bengal	Tata Consultancy Services TCS Ltd GDC Bldg Plot-C Block-EP&GP Sector-V Kolkata - 700091West Bengal	01-04-2022			31-03-2023
9147	Citibank	400 708	Navi Mumbai	Maharashtra	Maharashtra	Capgemini Block 6 IT 3&4 TTC Industrial Area Airoli Knowledge Park Thane Belapur Road Airoli Navi Mumbai – 400 708	01-04-2022			31-03-2023
P3ENMM42	HDFC Bank	401101	Thane	Maharashtra	Maharashtra	Shop no 4 shivmati chs ltd Near DuttMandir & secondary school uttan Road Bhayander West Thane 401101	01-04-2022			31-03-2023
P3ENMM92	HDFC Bank	400709	Navi Mumbai	Maharashtra	Maharashtra	Shop NO04  Matoshree Apartment Plot No 387  Sector 19 C Koparkhairne Navi Mumbai - 400709	01-04-2022			31-03-2023
P3ENMX05	HDFC Bank	444107	Akola	Maharashtra	Maharashtra	Plot No 5 72 Shit No 20 D Malmataa No 13 0355 Tanga Chowk Bazar T Point Murtizapur 444107	01-04-2022			31-03-2023
P3ENBW01	HDFC Bank	127021	BHIWANI	Haryana	Punjab	Police Line Hansi Road Bhiwani  127021	01-04-2022			31-03-2023
P3ENOD03	HDFC Bank	768202	Jharsuguda	Orissa	Orissa	Vedanta Township Vedanta Meadows Vedanta Ltd Bhurkhamunda Po Kalimandir Dist Jharsuguda  Odisha PIN768202	01-04-2022			31-03-2023
P3ENMM56	HDFC Bank	401209	Thane	Maharashtra	Maharashtra	Shop no 1 Om Shiv Sai Shopping Center Near Shiv Mandir Dhaniv Baug Naka Nallasopara East 401209	01-04-2022			31-03-2023
P3ENMD92	HDFC Bank	600120	Chennai	Tamil Nadu	Tamilnadu	No24/118RS RoadNanadhiambakkam  600120	01-04-2022			31-03-2023
9516	Citibank	500081	Hyderabad	Telangana	Andhra Pradesh	Building No 12B Sundew Properties SEZ Survey No-64 Part APIIC  Software Layout Madhapur Hyderabad Telangana - 500081	01-04-2022			31-03-2023
P3ENHE12	HDFC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	M/SHoneywell Technology Solutions Lab Pvt LtdSurvey No  115 Road No - 2Financial District Nanakramguda TELANGANA 	01-04-2022			31-03-2023
SINB4731	SCB Bank	560 045	Bangalore	Karnataka	Karnataka	DIAGEO | Karle SEZ Hub 1 1st Floor 100 Ft Kempapura Main Road Nagawara Bangalore – 560 045	01-04-2022			31-03-2023
P3ENAB04	HDFC Bank	431001	Aurangabad	Maharashtra	Maharashtra	Aurangabad Municipal Corporation Near Town Hall Aurangabad 431001	01-04-2022			31-03-2023
P3ENVI04	HDFC Bank	423301	Malegaon	Maharashtra	Maharashtra	Shop no 1 survey no 276 plot no 7 Tarabad road Nr jijamata high school Satana Nashik 423301	01-04-2022			31-03-2023
P3ENNK65	HDFC Bank	423301	Malegaon	Maharashtra	Maharashtra	Survey no 403A 1 2 opp gujarati petrol pump nashik naka satana 423301	01-04-2022			31-03-2023
9902	Citibank	390011	Vadodara	Gujarat	Gujarat	Eva Mall Patidar Crossing Near Saraswati Complex Manjalpur Vadodara 390011	01-04-2022			31-03-2023
9146	Citibank	400013	Mumbai	Maharashtra	Maharashtra	TowerB Marathon Futurex  Mafatlal Mills Compound NM Joshi Marg  Lower Parel  Mumbai- 400013	01-04-2022			31-03-2023
P3ENKK04	HDFC Bank	700091	Kolkata	West Bengal	West Bengal	Godrej Waterside West Bengal	01-04-2022			31-03-2023
P3ENBE94	HDFC Bank	560063	Bangalore	Karnataka	Karnataka	AIRFORCE BASE yelahanka Bangalore  560063	01-04-2022			31-03-2023
P3ENCO28	HDFC Bank	641001	Coimbatore	Tamil Nadu	Tamilnadu	The Chennai Silks  No 556/558 Oppanakara Street Coimbatore - 641001	01-04-2022			31-03-2023
P3ENMM12	HDFC Bank	400710	Mahape	Maharashtra	Maharashtra	Majesco New Development Centre MBP-P–136136A Mahape 400710  	01-04-2022			31-03-2023
P3ENMM18	HDFC Bank	400708	Thane	Maharashtra	Maharashtra	“Building No 4” Lobby Area  Plot No 3 Part and Gat No 95 part  Kalwa Industrial Area Airoli Thane 400708 	01-04-2022			31-03-2023
SINC4703	SCB Bank	600058	Chennai	Tamil Nadu	Tamilnadu	One India Bulls 14 3rd Main Road Ambattur Industrial Estate Ambattur  Chennai 600058 Tamilnadu	01-04-2022			31-03-2023
P3ENOD54	HDFC Bank	752026	Khurda	Orissa	Orissa	AT/PO/PS-RanpurDIST- NayagarhPIN-752026	01-04-2022			31-03-2023
P3ENNE17	HDFC Bank	524121	Gudur	Andhra Pradesh	Andhra Pradesh	No7-429 Nethaji Street Raghavaiah Peta Sullurpet Nellore Dist Andhra Pradesh - 524121	01-04-2022			31-03-2023
9012	Citibank	302017	Jaipur	Rajasthan	Rajasthan	World Trade Park D-Block Malviya Nagar Jaipur Rajasthan 302017	01-04-2022			31-03-2023
SINB4736	SCB Bank	560008	Bangalore	Karnataka	Karnataka	PWC The Millenia  The Millenia  Tower D  1&2 Murphy Road Ulsoor Bangalore Karnataka 560008	01-04-2022			31-03-2023
9859	Citibank	560045	Bangalore	Karnataka	Karnataka	Embassy Services Pvt Ltd Manyatha Embassy Business Park L3 Block Nagwara Inner Ring Road Bangalore – 560045	01-04-2022			31-03-2023
9857	Citibank	560103	Bangalore	Karnataka	Karnataka	Global Technology Park Devarabisanhalli Marathalli Outer Ring road Varthur Hobli Bangalore – 560103	01-04-2022			31-03-2023
P3ENDE01	HDFC Bank	110085	Delhi	Delhi	Delhi	Aggarwal City Square Plot No - 10 District Centre Manglam Place Sector-3 Rohini Delhi - 110085 	01-04-2022			31-03-2023
P3ENBE98	HDFC Bank	560087	Bangalore	Karnataka	Karnataka	Mullur VillegeSarjapur RoadNext To Decathlon Bangalore  560087 	01-04-2022			31-03-2023
DECN332804	Axis bank	110001	New Delhi	Delhi	Delhi	Raksha BhawanDefense establishment Mansingh Road New Delhi 110001	01-04-2022			31-03-2023
P3ENDE67	HDFC Bank	110075	New Delhi	Delhi	Delhi	Aakash Hospital Institutional Plot  3 Sector 3  Road  201 Dwarka New Delhi - 110075	01-04-2022			31-03-2023
P3ENGG58	HDFC Bank	122001	Gurgaon	Haryana	Delhi	Gabriel India Ltd 38th Mile Stone  Delhi –Jaipur Highway Khandsa Gurgaon Haryana - 122001	01-04-2022			31-03-2023
P3ENGG68	HDFC Bank	122016	Gurgaon	Haryana	Delhi	Talbros International plot no 51 sector 3 IMT Manesar Gurgaon Haryana - 122016	01-04-2022			31-03-2023
CECN39509	Axis bank	400093	Mumbai	Maharashtra	Maharashtra	FT Tower CTS No 256 & 257 Suren Road Chakala Andheri E Mumbai - 400093	01-04-2022			31-03-2023
P3ENDE87	HDFC Bank	122002	Gurgaon	Haryana	Delhi	DLF Corporate Park DLF Ph-III MG Road Gurgaon 122002 	01-04-2022			31-03-2023
P3ENHY87	HDFC Bank	502220	Zaheerabad	Telangana	Andhra Pradesh	Mahindra & Mahindra Ltd Automotive Division Mahindra Nagar Zaheerabad - 502220 	01-04-2022			31-03-2023
SINR3075	SCB Bank	360001	Rajkot	Gujarat	Gujarat	Shop no5 Kuber classic complex opp PC jewellers yagnik road Rajkot  360001	01-04-2022			31-03-2023
P3ENDI27	HDFC Bank	110075	New Delhi	Delhi	Delhi	VENKATESHWARA HOSPITAL SECTOR 18A PH-II DWARKA New Delhi- 110075	01-04-2022			31-03-2023
SINH2019	SCB Bank	711102	Howrah	West Bengal	West Bengal	Avani Riverside Mall Howrah 711102	01-04-2022			31-03-2023
SINS3248	SCB Bank	395002	Surat	Gujarat	Gujarat	HG 42-43 Raghunandan Textile Market Opposite Rathi Palace Ring Road Jay Prakash Narayan Marg Purshotam Nagar New Textile Market Surat Gujarat 395002	01-04-2022			31-03-2023
P3ENGG54	HDFC Bank	122101	Gurgaon	Haryana	Delhi	Ireo Up Town sec 66 Gurgaon sec 66 Gurgaon Haryana 122101 	01-04-2022			31-03-2023
P3ENBE99	HDFC Bank	562110	Bangalore	Karnataka	Karnataka	SLK Group M/S Amin Properties LLP - SEZ  Sy No 1920/1 & 20/2 Pujananhalli Village  Devananhalli Taluk District Bangalore  Karanataka - 562110 	01-04-2022			31-03-2023
P3ENCI93	HDFC Bank	601201	Gummudipoondi	Tamil Nadu	Tamilnadu	Mitsuba Sical India Private Limited Gummudipoondi Tamil Nadu 601201	01-04-2022			31-03-2023
